OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Region,City,ProductCategory,ProductSubCategory,ProductName,Quantity,UnitPrice,Discount,Sales,Profit,PaymentMode,ShipMode,Returned,CustomerSegment,SalesPerson,Rating,Month,Year,DeliveryDate,Feedback,Supplier,Country,CostPrice,Margin,Tax,product_key_match,item_id,short_description,link,width,height,depth,designer
O1809,2025-01-29,2025-02-05,CUST858,Michael Brown,West,Bangalore,Furniture,Bookcases,Bookcases Model-961,8.0,27743.07,0.1,199749.9,109312.44,NetBanking,Same Day,No,Home Office,Anita,5.0,1.0,2025.0,2025-01-07,Positive,Global Supplies,India,11279.68,54.72,21271.69,BOOKCASES,,,,,,,
O1810,2024-07-28,2024-07-31,CUST671,Lars Anderson,South,Jaipur,Furniture,Tables,Tables Model-260,3.0,41203.88,0.18,101265.51,48489.15,UPI,First Class,No,Consumer,Rohit,5.0,7.0,2024.0,2025-01-03,Positive,TechCorp,UK,17592.12,47.88,14349.07,TABLES,,,,,,,
O1811,2024-11-20,2024-11-23,CUST608,Kenji Tanaka,East,Hyderabad,Office Supplies,Paper,Paper Model-P1,1.0,39281.42,0.19,31818.15,24220.74,Credit Card,Same Day,No,Corporate,Karan,4.0,11.0,2024.0,2025-01-03,Positive,OfficeHub,USA,7597.4,26.47,4001.07,PAPER,,,,,,,
O1812,2024-04-09,2024-04-12,CUST368,Jessica Lee,West,Pune,Furniture,Chairs,Chairs Model-550,5.0,44510.87,0.06,209719.09,102288.75,NetBanking,Standard,No,Home Office,Vikram,5.0,4.0,2024.0,2025-01-03,Positive,ABC Distributors,India,21516.07,48.77,26922.9,CHAIRS,,,,,,,
O1813,2025-01-16,2025-01-23,CUST900,Priya Sharma,North,Delhi,Technology,Accessories,Accessories Model-A1,3.0,27376.66,0.12,72395.21,35026.04,UPI,Express,No,Consumer,Anita,5.0,1.0,2025.0,2025-01-07,Positive,FurniMart,UK,17300.22,48.37,8852.1,ACCESSORIES,,,,,,,
O1814,2024-08-01,2024-08-09,CUST355,Lars Anderson,West,Bangalore,Furniture,Bookcases,Bookcases Model-106,3.0,13010.05,0.07,36162.44,16886.64,Credit Card,First Class,No,Corporate,Rohit,4.0,8.0,2024.0,2025-01-08,Positive,Global Supplies,USA,12423.86,46.7,4668.61,BOOKCASES,,,,,,,
O1815,2024-01-09,2024-01-16,CUST417,David Chen,South,Jaipur,Technology,Phones,Phones Model-880,10.0,29560.83,0.03,286740.05,142718.33,NetBanking,Same Day,No,Home Office,Karan,5.0,1.0,2024.0,2025-01-07,Positive,TechCorp,India,14402.17,49.77,36083.51,PHONES,,,,,,,
O1816,2024-12-14,2024-12-21,CUST608,Kenji Tanaka,East,Hyderabad,Office Supplies,Binders,Binders Model-B2,6.0,41203.88,0.16,207399.78,92661.85,UPI,Standard,No,Consumer,Neha,5.0,12.0,2024.0,2025-01-07,Positive,OfficeHub,UK,19122.99,44.68,26989.15,BINDERS,,,,,,,
O1817,2024-09-08,2024-09-17,CUST131,Fatima Al Marzooqi,West,Pune,Office Supplies,Art,Art Model-R1,9.0,49754.56,0.09,407489.85,219468.96,Credit Card,Express,No,Home Office,Arjun,5.0,9.0,2024.0,2025-01-09,Positive,ABC Distributors,USA,17779.43,53.85,49673.55,ART,,,,,,,
O1818,2024-02-14,2024-02-23,CUST667,Michael Brown,North,Delhi,Technology,Machines,Machines Model-500,8.0,12638.2,0.18,82386.53,48545.92,NetBanking,Same Day,No,Corporate,Vikram,5.0,2.0,2024.0,2025-01-09,Positive,FurniMart,India,4234.08,58.92,10488.75,MACHINES,,,,,,,
O1819,2025-01-29,2025-02-05,CUST793,Jessica Lee,West,Bangalore,Furniture,Bookcases,Bookcases Model-961,3.0,49230.7,0.15,125538.79,78913.91,UPI,Standard,No,Home Office,Anita,5.0,1.0,2025.0,2025-01-07,Positive,Global Supplies,UK,15545.92,62.86,17300.22,BOOKCASES,,,,,,,
O1820,2024-07-28,2024-08-01,CUST845,Lars Anderson,South,Jaipur,Furniture,Tables,Tables Model-260,10.0,38829.39,0.0,388293.9,138099.66,Credit Card,First Class,No,Consumer,Rohit,5.0,7.0,2024.0,2025-01-04,Positive,TechCorp,USA,25019.42,48.51,47596.26,TABLES,,,,,,,
O1821,2024-11-20,2024-11-26,CUST830,John Smith,East,Hyderabad,Office Supplies,Paper,Paper Model-P1,6.0,22003.74,0.04,126741.52,78130.82,NetBanking,Standard,No,Corporate,Karan,5.0,11.0,2024.0,2025-01-06,Positive,OfficeHub,India,8085.12,61.64,15234.05,PAPER,,,,,,,
O1822,2024-04-09,2024-04-14,CUST619,Priya Sharma,West,Pune,Furniture,Chairs,Chairs Model-550,1.0,41151.48,0.16,34567.24,66367.58,UPI,Express,No,Consumer,Vikram,4.0,4.0,2024.0,2025-01-05,Positive,ABC Distributors,UK,30444.66,23.3,4758.82,CHAIRS,,,,,,,
O1823,2025-01-16,2025-01-21,CUST483,Michael Brown,North,Delhi,Technology,Accessories,Accessories Model-A2,10.0,31238.25,0.06,293639.55,152911.83,Credit Card,Same Day,No,Home Office,Anita,5.0,1.0,2025.0,2025-01-05,Positive,FurniMart,USA,14072.77,52.09,42220.84,ACCESSORIES,,,,,,,
O1824,2024-08-01,2024-08-11,CUST608,Jessica Lee,West,Bangalore,Furniture,Bookcases,Bookcases Model-106,7.0,22071.05,0.18,126046.85,52427.2,NetBanking,First Class,No,Home Office,Rohit,4.0,8.0,2024.0,2025-01-10,Positive,Global Supplies,India,10516.34,41.58,16206.12,BOOKCASES,,,,,,,
O1825,2024-01-09,2024-01-17,CUST370,Maria Rodriguez,South,Jaipur,Technology,Phones,Phones Model-880,9.0,38115.65,0.01,339249.6,189476.35,UPI,Standard,No,Corporate,Karan,5.0,1.0,2024.0,2025-01-08,Positive,TechCorp,UK,16486.07,55.85,42375.2,PHONES,,,,,,,
O1826,2024-12-14,2024-12-24,CUST847,Kenji Tanaka,East,Hyderabad,Office Supplies,Binders,Binders Model-B1,6.0,30141.6,0.15,153722.16,74495.27,Credit Card,Express,No,Consumer,Neha,5.0,12.0,2024.0,2025-01-10,Positive,OfficeHub,USA,15152.48,48.46,21124.96,BINDERS,,,,,,,
O1827,2024-09-08,2024-09-11,CUST808,David Chen,West,Pune,Office Supplies,Art,Art Model-R1,10.0,48821.57,0.12,430932.61,24220.74,NetBanking,Same Day,No,Home Office,Arjun,3.0,9.0,2024.0,2025-01-03,Positive,ABC Distributors,India,35777.29,5.62,5645.02,ART,,,,,,,
O1828,2024-02-14,2024-02-21,CUST417,Emily White,North,Delhi,Technology,Machines,Machines Model-500,4.0,47587.79,0.06,178949.25,94982.5,UPI,First Class,No,Consumer,Vikram,5.0,2.0,2024.0,2025-01-07,Positive,FurniMart,UK,20976.69,53.07,24933.15,MACHINES,,,,,,,
O1829,2025-01-29,2025-02-01,CUST667,John Smith,West,Bangalore,Furniture,Bookcases,Bookcases Model-961,8.0,44275.64,0.05,336496.86,170576.46,Credit Card,Same Day,No,Corporate,Anita,5.0,1.0,2025.0,2025-01-03,Positive,Global Supplies,USA,19859.95,50.7,46597.16,BOOKCASES,,,,,,,
O1830,2024-07-28,2024-08-01,CUST681,Michael Brown,South,Jaipur,Furniture,Tables,Tables Model-260,1.0,23354.34,0.18,19150.56,-1215.54,NetBanking,Express,No,Consumer,Rohit,3.0,7.0,2024.0,2025-01-04,Neutral,TechCorp,India,20366.1,0.0,2441.2,TABLES,,,,,,,
O1831,2024-11-20,2024-11-25,CUST368,Maria Rodriguez,East,Hyderabad,Office Supplies,Paper,Paper Model-P1,6.0,41285.83,0.0,247714.98,118671.18,UPI,First Class,No,Home Office,Karan,5.0,11.0,2024.0,2025-01-05,Positive,OfficeHub,UK,19840.63,47.88,27757.25,PAPER,,,,,,,
O1832,2024-04-09,2024-04-10,CUST847,Kenji Tanaka,West,Pune,Furniture,Chairs,Chairs Model-550,1.0,38829.39,0.19,31451.81,142270.36,Credit Card,Same Day,No,Corporate,Vikram,5.0,4.0,2024.0,2025-01-01,Positive,ABC Distributors,USA,21789.28,49.23,4311.66,CHAIRS,,,,,,,
O1833,2025-01-16,2025-01-26,CUST157,Fatima Al Marzooqi,North,Delhi,Technology,Accessories,Accessories Model-A1,3.0,27725.13,0.03,80938.64,32247.37,NetBanking,Standard,No,Home Office,Anita,4.0,1.0,2025.0,2025-01-10,Positive,FurniMart,India,16239.5,40.65,9958.97,ACCESSORIES,,,,,,,
O1834,2024-08-01,2024-08-05,CUST667,David Chen,West,Bangalore,Furniture,Bookcases,Bookcases Model-106,6.0,12838.47,0.18,63048.97,36531.0,UPI,Express,No,Consumer,Rohit,5.0,8.0,2024.0,2025-01-04,Positive,Global Supplies,UK,11186.1,42.54,7953.76,BOOKCASES,,,,,,,
O1835,2024-01-09,2024-01-12,CUST830,Emily White,South,Jaipur,Technology,Phones,Phones Model-880,1.0,38006.1,0.0,38006.1,17808.97,Credit Card,Same Day,No,Corporate,Karan,4.0,1.0,2024.0,2025-01-03,Positive,TechCorp,USA,20197.13,46.83,4311.66,PHONES,,,,,,,
O1836,2024-12-14,2024-12-19,CUST845,John Smith,East,Hyderabad,Office Supplies,Binders,Binders Model-B2,6.0,49754.56,0.17,247779.67,118671.18,NetBanking,First Class,No,Home Office,Neha,5.0,12.0,2024.0,2025-01-05,Positive,OfficeHub,India,21516.07,47.89,35026.04,BINDERS,,,,,,,
O1837,2024-09-08,2024-09-17,CUST417,Maria Rodriguez,West,Pune,Office Supplies,Art,Art Model-R1,9.0,29560.83,0.15,225725.77,106567.8,UPI,Same Day,No,Consumer,Arjun,5.0,9.0,2024.0,2025-01-09,Positive,ABC Distributors,UK,13239.77,47.21,29194.58,ART,,,,,,,
O1838,2024-02-14,2024-02-19,CUST793,Kenji Tanaka,North,Delhi,Technology,Machines,Machines Model-500,4.0,36585.57,0.0,146342.28,60443.43,Credit Card,Express,No,Home Office,Vikram,5.0,2.0,2024.0,2025-01-05,Positive,FurniMart,USA,21474.71,41.29,18529.28,MACHINES,,,,,,,
O1839,2025-01-29,2025-02-07,CUST355,Fatima Al Marzooqi,West,Bangalore,Furniture,Bookcases,Bookcases Model-961,8.0,23354.34,0.17,154823.51,66432.06,NetBanking,Standard,No,Corporate,Anita,5.0,1.0,2025.0,2025-01-09,Positive,Global Supplies,India,11051.43,42.91,18944.42,BOOKCASES,,,,,,,
O1840,2024-07-28,2024-08-07,CUST411,David Chen,South,Jaipur,Furniture,Tables,Tables Model-260,7.0,47124.63,0.18,269661.16,157948.77,UPI,Same Day,No,Corporate,Rohit,5.0,7.0,2024.0,2025-01-10,Positive,TechCorp,UK,15958.91,58.57,39999.23,TABLES,,,,,,,
O1841,2024-11-20,2024-11-27,CUST847,Emily White,East,Hyderabad,Office Supplies,Paper,Paper Model-P1,6.0,44607.72,0.02,262646.61,126938.83,Credit Card,First Class,No,Consumer,Karan,5.0,11.0,2024.0,2025-01-07,Positive,OfficeHub,USA,20943.46,48.33,26922.9,PAPER,,,,,,,
O1842,2024-04-09,2024-04-12,CUST157,John Smith,West,Pune,Furniture,Chairs,Chairs Model-550,5.0,35878.07,0.18,146309.11,70542.49,UPI,Same Day,No,Home Office,Vikram,5.0,4.0,2024.0,2025-01-03,Positive,ABC Distributors,India,15152.48,48.21,19859.95,CHAIRS,,,,,,,
O1843,2025-01-16,2025-01-26,CUST483,Priya Sharma,North,Delhi,Technology,Accessories,Accessories Model-A2,10.0,48030.12,0.15,408256.02,26084.77,NetBanking,Express,No,Consumer,Anita,4.0,1.0,2025.0,2025-01-10,Positive,FurniMart,UK,38217.12,6.39,49480.86,ACCESSORIES,,,,,,,
O1844,2024-08-01,2024-08-04,CUST368,Michael Brown,West,Bangalore,Furniture,Bookcases,Bookcases Model-106,1.0,41285.83,0.14,35505.81,15967.87,Credit Card,Standard,No,Corporate,Rohit,4.0,8.0,2024.0,2025-01-03,Positive,Global Supplies,USA,19537.94,44.97,4668.61,BOOKCASES,,,,,,,
O1845,2024-01-09,2024-01-19,CUST131,Jessica Lee,South,Jaipur,Technology,Phones,Phones Model-880,10.0,31295.53,0.06,294177.98,157948.77,UPI,First Class,No,Home Office,Karan,5.0,1.0,2024.0,2025-01-10,Positive,TechCorp,India,13622.92,53.69,35026.04,PHONES,,,,,,,
O1846,2024-12-14,2024-12-21,CUST671,Lars Anderson,East,Hyderabad,Office Supplies,Binders,Binders Model-B1,6.0,41151.48,0.05,234552.24,120536.03,NetBanking,Same Day,No,Corporate,Neha,5.0,12.0,2024.0,2025-01-07,Positive,OfficeHub,UK,19002.73,51.39,28442.23,BINDERS,,,,,,,
O1847,2024-09-08,2024-09-11,CUST608,Maria Rodriguez,West,Pune,Office Supplies,Art,Art Model-R1,10.0,47124.63,0.13,410189.2,-208.28,Credit Card,Express,Yes,Home Office,Arjun,3.0,9.0,2024.0,2025-01-03,Negative,ABC Distributors,USA,41439.73,-0.05,48367.1,ART,,,,,,,
O1848,2024-02-14,2024-02-15,CUST793,Kenji Tanaka,North,Delhi,Technology,Machines,Machines Model-500,4.0,22810.02,0.14,78484.07,48489.15,UPI,Same Day,No,Consumer,Vikram,5.0,2.0,2024.0,2025-01-01,Positive,FurniMart,India,7498.73,61.78,9298.5,MACHINES,,,,,,,
O1849,2025-01-29,2025-02-08,CUST845,Fatima Al Marzooqi,West,Bangalore,Furniture,Bookcases,Bookcases Model-961,5.0,44510.87,0.16,186945.65,70691.85,Credit Card,First Class,No,Home Office,Anita,4.0,1.0,2025.0,2025-01-10,Positive,Global Supplies,UK,23249.03,37.81,27376.66,BOOKCASES,,,,,,,
O1850,2024-07-28,2024-07-31,CUST858,David Chen,South,Jaipur,Furniture,Tables,Tables Model-260,1.0,36585.57,0.0,36585.57,47671.39,NetBanking,Standard,No,Consumer,Rohit,5.0,7.0,2024.0,2025-01-03,Positive,TechCorp,USA,23354.34,35.05,4237.52,TABLES,,,,,,,
O1851,2024-11-20,2024-11-22,CUST830,Emily White,East,Hyderabad,Office Supplies,Paper,Paper Model-P1,6.0,47124.63,0.17,234381.18,94982.5,UPI,Express,No,Home Office,Karan,4.0,11.0,2024.0,2025-01-02,Positive,OfficeHub,India,23902.95,40.52,28447.46,PAPER,,,,,,,
O1852,2024-04-09,2024-04-18,CUST619,John Smith,West,Pune,Furniture,Chairs,Chairs Model-550,1.0,27537.4,0.12,24232.91,60443.43,Credit Card,Same Day,No,Consumer,Vikram,4.0,4.0,2024.0,2025-01-09,Positive,ABC Distributors,UK,21124.96,25.35,3129.23,CHAIRS,,,,,,,
O1853,2025-01-16,2025-01-22,CUST989,Priya Sharma,North,Delhi,Technology,Accessories,Accessories Model-A2,4.0,47714.28,0.1,171771.41,94901.81,NetBanking,First Class,No,Home Office,Anita,5.0,1.0,2025.0,2025-01-06,Positive,FurniMart,USA,19242.33,55.25,23675.05,ACCESSORIES,,,,,,,
O1854,2024-08-01,2024-08-03,CUST370,Michael Brown,West,Bangalore,Furniture,Bookcases,Bookcases Model-106,6.0,47596.26,0.06,269894.49,152911.83,UPI,Same Day,No,Corporate,Rohit,5.0,8.0,2024.0,2025-01-02,Positive,Global Supplies,India,19537.94,56.66,35649.0,BOOKCASES,,,,,,,
O1855,2024-01-09,2024-01-16,CUST157,Jessica Lee,South,Jaipur,Technology,Phones,Phones Model-880,1.0,41151.48,0.0,41151.48,24203.4,Credit Card,Express,No,Home Office,Karan,4.0,1.0,2024.0,2025-01-07,Positive,TechCorp,UK,16948.08,48.51,5221.75,PHONES,,,,,,,
O1856,2024-12-14,2024-12-21,CUST667,Lars Anderson,East,Hyderabad,Office Supplies,Binders,Binders Model-B1,6.0,27909.52,0.17,139031.57,6390.79,NetBanking,Standard,No,Consumer,Neha,3.0,12.0,2024.0,2025-01-07,Neutral,OfficeHub,USA,22500.5,4.6,20808.82,BINDERS,,,,,,,
O1857,2024-09-08,2024-09-13,CUST847,Maria Rodriguez,West,Pune,Office Supplies,Art,Art Model-R1,9.0,44510.87,0.04,383794.75,219468.96,UPI,First Class,No,Corporate,Arjun,5.0,9.0,2024.0,2025-01-05,Positive,ABC Distributors,India,18258.42,57.19,43825.9,ART,,,,,,,
O1858,2024-02-14,2024-02-18,CUST808,Kenji Tanaka,North,Delhi,Technology,Machines,Machines Model-500,4.0,38829.39,0.0,155317.56,78443.91,Credit Card,Same Day,No,Home Office,Vikram,5.0,2.0,2024.0,2025-01-04,Positive,FurniMart,UK,19218.47,50.5,21160.83,MACHINES,,,,,,,
O1859,2025-01-29,2025-02-05,CUST483,Fatima Al Marzooqi,West,Bangalore,Furniture,Bookcases,Bookcases Model-961,1.0,20015.75,0.03,19415.28,74495.27,NetBanking,Express,No,Consumer,Anita,5.0,1.0,2025.0,2025-01-07,Positive,Global Supplies,USA,12502.5,41.97,2441.2,BOOKCASES,,,,,,,
O1860,2024-07-28,2024-08-01,CUST793,David Chen,South,Jaipur,Furniture,Tables,Tables Model-260,7.0,47714.28,0.13,290076.68,142270.36,UPI,Same Day,No,Home Office,Rohit,5.0,7.0,2024.0,2025-01-04,Positive,TechCorp,India,19970.05,48.97,42375.2,TABLES,,,,,,,
O1861,2024-11-20,2024-11-23,CUST845,Emily White,East,Hyderabad,Office Supplies,Paper,Paper Model-P1,6.0,49754.56,0.13,260717.15,135255.45,Credit Card,First Class,No,Consumer,Karan,5.0,11.0,2024.0,2025-01-03,Positive,OfficeHub,UK,19242.33,51.88,31292.3,PAPER,,,,,,,
O1862,2024-04-09,2024-04-16,CUST830,John Smith,West,Pune,Furniture,Chairs,Chairs Model-550,1.0,41285.83,0.06,38795.34,16886.64,NetBanking,Standard,No,Home Office,Vikram,4.0,4.0,2024.0,2025-01-07,Positive,ABC Distributors,USA,21908.7,43.52,5221.75,CHAIRS,,,,,,,
O1863,2025-01-16,2025-01-24,CUST619,Priya Sharma,North,Delhi,Technology,Accessories,Accessories Model-A2,4.0,47596.26,0.13,165727.65,74495.27,UPI,Express,No,Corporate,Anita,5.0,1.0,2025.0,2025-01-08,Positive,FurniMart,India,22818.15,44.95,23354.21,ACCESSORIES,,,,,,,
O1864,2024-08-01,2024-08-04,CUST608,Michael Brown,West,Bangalore,Furniture,Bookcases,Bookcases Model-106,7.0,47714.28,0.0,334000.0,173262.82,Credit Card,Same Day,No,Home Office,Rohit,5.0,8.0,2024.0,2025-01-03,Positive,Global Supplies,UK,23087.5,51.87,40251.38,BOOKCASES,,,,,,,
O1865,2024-01-09,2024-01-14,CUST667,Jessica Lee,South,Jaipur,Technology,Phones,Phones Model-880,1.0,48560.84,0.02,47589.62,26084.77,NetBanking,Standard,No,Consumer,Karan,4.0,1.0,2024.0,2025-01-05,Positive,TechCorp,USA,21504.85,54.7,6108.99,PHONES,,,,,,,
O1866,2024-12-14,2024-12-15,CUST830,Lars Anderson,East,Hyderabad,Office Supplies,Binders,Binders Model-B2,6.0,27537.4,0.0,165224.4,94901.81,UPI,First Class,No,Corporate,Neha,5.0,12.0,2024.0,2025-01-01,Positive,OfficeHub,India,11720.43,57.44,19859.95,BINDERS,,,,,,,
O1867,2024-09-08,2024-09-17,CUST368,Maria Rodriguez,West,Pune,Office Supplies,Art,Art Model-R1,9.0,41203.88,0.18,303534.62,157948.77,Credit Card,Express,No,Home Office,Arjun,5.0,9.0,2024.0,2025-01-09,Positive,ABC Distributors,UK,16176.21,52.04,36450.93,ART,,,,,,,
O1868,2024-02-14,2024-02-23,CUST847,Kenji Tanaka,North,Delhi,Technology,Machines,Machines Model-500,4.0,27725.13,0.11,98748.16,47671.39,NetBanking,Same Day,No,Consumer,Vikram,5.0,2.0,2024.0,2025-01-09,Positive,FurniMart,USA,12769.7,48.28,12733.91,MACHINES,,,,,,,
O1869,2025-01-29,2025-02-05,CUST411,Fatima Al Marzooqi,West,Bangalore,Furniture,Bookcases,Bookcases Model-961,8.0,49754.56,0.1,358232.83,189476.35,UPI,First Class,No,Home Office,Anita,5.0,1.0,2025.0,2025-01-07,Positive,Global Supplies,India,21094.56,52.89,45124.2,BOOKCASES,,,,,,,
O1870,2024-07-28,2024-08-06,CUST355,David Chen,South,Jaipur,Furniture,Tables,Tables Model-260,10.0,31765.48,0.06,298595.53,152911.83,Credit Card,Standard,No,Corporate,Rohit,5.0,7.0,2024.0,2025-01-09,Positive,TechCorp,UK,14568.37,51.13,44510.87,TABLES,,,,,,,
O1871,2024-11-20,2024-11-26,CUST483,Emily White,East,Hyderabad,Office Supplies,Paper,Paper Model-P1,6.0,41203.88,0.11,220456.44,11186.1,NetBanking,Express,No,Consumer,Karan,3.0,11.0,2024.0,2025-01-06,Neutral,OfficeHub,USA,34503.4,-1.02,23507.28,PAPER,,,,,,,
O1872,2024-04-09,2024-04-13,CUST793,John Smith,West,Pune,Furniture,Chairs,Chairs Model-550,6.0,27725.13,0.0,166350.78,92661.85,UPI,Same Day,No,Home Office,Vikram,5.0,4.0,2024.0,2025-01-04,Positive,ABC Distributors,India,12281.49,55.7,21124.96,CHAIRS,,,,,,,
O1873,2025-01-16,2025-01-26,CUST131,Priya Sharma,North,Delhi,Technology,Accessories,Accessories Model-A1,3.0,26815.17,0.11,71510.08,41643.08,Credit Card,First Class,No,Corporate,Anita,5.0,1.0,2025.0,2025-01-10,Positive,FurniMart,UK,10148.97,58.23,10183.19,ACCESSORIES,,,,,,,
O1874,2024-08-01,2024-08-08,CUST989,Michael Brown,West,Bangalore,Furniture,Bookcases,Bookcases Model-106,1.0,41126.91,0.02,40304.37,24203.4,NetBanking,Standard,No,Home Office,Rohit,4.0,8.0,2024.0,2025-01-07,Positive,Global Supplies,USA,16100.97,40.06,5221.75,BOOKCASES,,,,,,,
O1875,2024-01-09,2024-01-12,CUST671,Jessica Lee,South,Jaipur,Technology,Phones,Phones Model-880,1.0,38829.39,0.17,32228.3,16886.64,UPI,Express,No,Consumer,Karan,4.0,1.0,2024.0,2025-01-03,Positive,TechCorp,India,15341.66,48.06,4237.52,PHONES,,,,,,,
O1876,2024-12-14,2024-12-21,CUST681,Lars Anderson,East,Hyderabad,Office Supplies,Binders,Binders Model-B2,6.0,44275.64,0.18,217826.96,117621.5,Credit Card,Same Day,No,Consumer,Neha,5.0,12.0,2024.0,2025-01-07,Positive,OfficeHub,UK,16700.91,54.0,30543.4,BINDERS,,,,,,,
O1877,2024-09-08,2024-09-17,CUST847,Maria Rodriguez,West,Pune,Office Supplies,Art,Art Model-R1,9.0,20015.75,0.0,180141.75,90589.65,NetBanking,First Class,No,Home Office,Arjun,5.0,9.0,2024.0,2025-01-09,Positive,ABC Distributors,USA,9959.82,50.29,23354.21,ART,,,,,,,
O1878,2024-02-14,2024-02-23,CUST808,Kenji Tanaka,North,Delhi,Technology,Machines,Machines Model-500,4.0,35878.07,0.1,129161.05,59193.33,UPI,Standard,No,Corporate,Vikram,5.0,2.0,2024.0,2025-01-09,Positive,FurniMart,India,17492.03,45.83,16206.12,MACHINES,,,,,,,
O1879,2025-01-29,2025-02-01,CUST483,Fatima Al Marzooqi,West,Bangalore,Furniture,Bookcases,Bookcases Model-961,8.0,44275.64,0.06,333678.05,178970.21,Credit Card,Same Day,No,Consumer,Anita,5.0,1.0,2025.0,2025-01-03,Positive,Global Supplies,UK,19830.41,53.62,44510.87,BOOKCASES,,,,,,,
O1880,2024-07-28,2024-08-01,CUST845,David Chen,South,Jaipur,Furniture,Tables,Tables Model-260,1.0,22071.05,0.02,21629.63,-752.61,NetBanking,Express,No,Home Office,Rohit,3.0,7.0,2024.0,2025-01-04,Neutral,TechCorp,USA,22382.24,-3.48,2723.1,TABLES,,,,,,,
O1881,2024-11-20,2024-11-24,CUST619,Emily White,East,Hyderabad,Office Supplies,Paper,Paper Model-P1,6.0,38829.39,0.03,225725.77,101565.41,UPI,First Class,No,Corporate,Karan,5.0,11.0,2024.0,2025-01-04,Positive,OfficeHub,India,19002.73,45.08,28447.46,PAPER,,,,,,,
O1882,2024-04-09,2024-04-18,CUST368,John Smith,West,Pune,Furniture,Chairs,Chairs Model-550,7.0,47714.28,0.06,314518.0,170460.54,Credit Card,Same Day,No,Home Office,Vikram,5.0,4.0,2024.0,2025-01-09,Positive,ABC Distributors,UK,18008.21,54.19,38033.4,CHAIRS,,,,,,,
O1883,2025-01-16,2025-01-17,CUST417,Priya Sharma,North,Delhi,Technology,Accessories,Accessories Model-A2,10.0,38829.39,0.1,349464.51,184334.33,NetBanking,Standard,No,Consumer,Anita,5.0,1.0,2025.0,2025-01-01,Positive,FurniMart,USA,16513.02,52.75,47587.79,ACCESSORIES,,,,,,,
O1884,2024-08-01,2024-08-09,CUST847,Michael Brown,West,Bangalore,Furniture,Bookcases,Bookcases Model-106,6.0,12638.2,0.0,75829.2,3208.6,UPI,Express,No,Corporate,Rohit,3.0,8.0,2024.0,2025-01-08,Neutral,Global Supplies,India,12239.38,4.23,9020.14,BOOKCASES,,,,,,,
O1885,2024-01-09,2024-01-12,CUST858,Jessica Lee,South,Jaipur,Technology,Phones,Phones Model-880,10.0,42289.87,0.1,380608.83,184334.33,Credit Card,First Class,No,Corporate,Karan,5.0,1.0,2024.0,2025-01-03,Positive,TechCorp,UK,19627.4,54.91,44607.72,PHONES,,,,,,,
O1886,2024-12-14,2024-12-21,CUST667,Priya Sharma,East,Hyderabad,Office Supplies,Binders,Binders Model-B1,6.0,36884.28,0.1,199175.09,102288.75,NetBanking,Same Day,No,Home Office,Neha,5.0,12.0,2024.0,2025-01-07,Positive,OfficeHub,USA,16114.39,51.35,27376.66,BINDERS,,,,,,,
O1887,2024-09-08,2024-09-10,CUST830,Chloé Dubois,West,Pune,Office Supplies,Art,Art Model-R1,9.0,48030.12,0.0,432271.08,221199.19,UPI,Express,No,Consumer,Arjun,5.0,9.0,2024.0,2025-01-02,Positive,ABC Distributors,India,18059.32,51.17,50450.74,ART,,,,,,,
O1888,2024-02-14,2024-02-24,CUST157,Priya Sharma,North,Delhi,Technology,Machines,Machines Model-500,4.0,47124.63,0.1,169648.67,88764.1,Credit Card,First Class,No,Home Office,Vikram,5.0,2.0,2024.0,2025-01-10,Positive,FurniMart,UK,20221.14,52.32,21725.9,MACHINES,,,,,,,
O1889,2025-01-29,2025-02-06,CUST847,Kenji Tanaka,West,Bangalore,Furniture,Bookcases,Bookcases Model-961,1.0,23354.34,0.05,22186.62,117621.5,NetBanking,Same Day,No,Consumer,Anita,5.0,1.0,2025.0,2025-01-08,Positive,Global Supplies,USA,10487.64,47.38,2723.1,BOOKCASES,,,,,,,
O1890,2024-07-28,2024-08-05,CUST793,Yuki Sato,South,Jaipur,Furniture,Tables,Tables Model-260,3.0,27725.13,0.0,83175.39,41951.11,UPI,Express,No,Corporate,Rohit,5.0,7.0,2024.0,2025-01-08,Positive,TechCorp,India,13748.45,50.44,11571.22,TABLES,,,,,,,
O1891,2024-11-20,2024-11-26,CUST847,David Chen,East,Hyderabad,Office Supplies,Paper,Paper Model-P1,6.0,27743.07,0.13,144449.61,70542.49,Credit Card,Standard,No,Home Office,Karan,5.0,11.0,2024.0,2025-01-06,Positive,OfficeHub,UK,12322.02,48.83,18944.42,PAPER,,,,,,,
O1892,2024-04-09,2024-04-18,CUST858,Emily White,West,Pune,Furniture,Chairs,Chairs Model-550,2.0,27743.07,0.06,52156.97,26084.77,NetBanking,First Class,No,Corporate,Vikram,4.0,4.0,2024.0,2025-01-09,Positive,ABC Distributors,USA,13026.73,49.98,6783.33,CHAIRS,,,,,,,
O1893,2025-01-16,2025-01-24,CUST671,John Smith,North,Delhi,Technology,Accessories,Accessories Model-A2,10.0,29560.83,0.11,263091.39,138079.86,UPI,Same Day,No,Consumer,Anita,5.0,1.0,2025.0,2025-01-08,Positive,FurniMart,India,12502.5,52.49,32766.45,ACCESSORIES,,,,,,,
